traffic,queue_depth,hit_probability_per_cycle,stall_cycles_per_1024,seeds,offered_hits,drops,drop_probability,occupancy_max_max,occupancy_end_max
single_bin_hotspot,1,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,2,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,4,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,8,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,16,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,32,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,64,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,96,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,128,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,144,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,160,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,192,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,224,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,240,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,248,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,256,0.10,0,4,1636,0,0,1,0
single_bin_hotspot,1,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,2,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,4,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,8,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,16,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,32,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,64,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,96,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,128,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,144,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,160,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,192,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,224,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,240,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,248,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,256,0.25,0,4,4096,0,0,1,1
single_bin_hotspot,1,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,2,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,4,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,8,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,16,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,32,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,64,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,96,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,128,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,144,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,160,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,192,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,224,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,240,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,248,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,256,0.50,0,4,8192,0,0,1,1
single_bin_hotspot,1,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,2,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,4,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,8,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,16,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,32,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,64,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,96,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,128,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,144,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,160,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,192,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,224,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,240,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,248,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,256,0.75,0,4,12288,0,0,1,1
single_bin_hotspot,1,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,2,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,4,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,8,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,16,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,32,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,64,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,96,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,128,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,144,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,160,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,192,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,224,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,240,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,248,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,256,1.00,0,4,16384,0,0,1,1
single_bin_hotspot,1,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,2,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,4,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,8,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,16,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,32,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,64,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,96,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,128,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,144,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,160,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,192,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,224,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,240,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,248,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,256,0.10,64,4,1636,0,0,1,0
single_bin_hotspot,1,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,2,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,4,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,8,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,16,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,32,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,64,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,96,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,128,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,144,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,160,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,192,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,224,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,240,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,248,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,256,0.25,64,4,4096,0,0,1,1
single_bin_hotspot,1,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,2,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,4,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,8,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,16,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,32,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,64,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,96,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,128,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,144,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,160,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,192,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,224,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,240,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,248,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,256,0.50,64,4,8192,0,0,1,1
single_bin_hotspot,1,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,2,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,4,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,8,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,16,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,32,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,64,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,96,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,128,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,144,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,160,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,192,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,224,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,240,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,248,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,256,0.75,64,4,12288,0,0,1,1
single_bin_hotspot,1,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,2,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,4,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,8,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,16,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,32,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,64,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,96,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,128,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,144,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,160,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,192,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,224,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,240,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,248,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,256,1.00,64,4,16384,0,0,1,1
single_bin_hotspot,1,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,2,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,4,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,8,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,16,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,32,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,64,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,96,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,128,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,144,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,160,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,192,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,224,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,240,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,248,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,256,0.10,128,4,1636,0,0,1,0
single_bin_hotspot,1,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,2,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,4,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,8,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,16,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,32,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,64,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,96,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,128,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,144,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,160,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,192,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,224,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,240,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,248,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,256,0.25,128,4,4096,0,0,1,1
single_bin_hotspot,1,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,2,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,4,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,8,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,16,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,32,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,64,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,96,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,128,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,144,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,160,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,192,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,224,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,240,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,248,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,256,0.50,128,4,8192,0,0,1,1
single_bin_hotspot,1,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,2,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,4,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,8,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,16,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,32,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,64,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,96,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,128,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,144,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,160,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,192,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,224,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,240,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,248,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,256,0.75,128,4,12288,0,0,1,1
single_bin_hotspot,1,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,2,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,4,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,8,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,16,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,32,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,64,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,96,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,128,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,144,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,160,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,192,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,224,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,240,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,248,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,256,1.00,128,4,16384,0,0,1,1
single_bin_hotspot,1,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,2,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,4,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,8,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,16,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,32,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,64,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,96,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,128,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,144,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,160,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,192,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,224,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,240,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,248,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,256,0.10,256,4,1636,0,0,1,0
single_bin_hotspot,1,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,2,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,4,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,8,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,16,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,32,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,64,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,96,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,128,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,144,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,160,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,192,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,224,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,240,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,248,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,256,0.25,256,4,4096,0,0,1,1
single_bin_hotspot,1,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,2,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,4,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,8,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,16,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,32,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,64,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,96,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,128,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,144,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,160,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,192,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,224,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,240,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,248,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,256,0.50,256,4,8192,0,0,1,1
single_bin_hotspot,1,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,2,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,4,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,8,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,16,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,32,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,64,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,96,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,128,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,144,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,160,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,192,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,224,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,240,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,248,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,256,0.75,256,4,12288,0,0,1,1
single_bin_hotspot,1,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,2,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,4,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,8,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,16,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,32,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,64,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,96,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,128,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,144,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,160,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,192,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,224,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,240,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,248,1.00,256,4,16384,40,0.00244140625,1,1
single_bin_hotspot,256,1.00,256,4,16384,40,0.00244140625,1,1
cluster8_local,1,0.10,0,4,1636,0,0,1,0
cluster8_local,2,0.10,0,4,1636,0,0,1,0
cluster8_local,4,0.10,0,4,1636,0,0,1,0
cluster8_local,8,0.10,0,4,1636,0,0,1,0
cluster8_local,16,0.10,0,4,1636,0,0,1,0
cluster8_local,32,0.10,0,4,1636,0,0,1,0
cluster8_local,64,0.10,0,4,1636,0,0,1,0
cluster8_local,96,0.10,0,4,1636,0,0,1,0
cluster8_local,128,0.10,0,4,1636,0,0,1,0
cluster8_local,144,0.10,0,4,1636,0,0,1,0
cluster8_local,160,0.10,0,4,1636,0,0,1,0
cluster8_local,192,0.10,0,4,1636,0,0,1,0
cluster8_local,224,0.10,0,4,1636,0,0,1,0
cluster8_local,240,0.10,0,4,1636,0,0,1,0
cluster8_local,248,0.10,0,4,1636,0,0,1,0
cluster8_local,256,0.10,0,4,1636,0,0,1,0
cluster8_local,1,0.25,0,4,4096,0,0,1,1
cluster8_local,2,0.25,0,4,4096,0,0,1,1
cluster8_local,4,0.25,0,4,4096,0,0,1,1
cluster8_local,8,0.25,0,4,4096,0,0,1,1
cluster8_local,16,0.25,0,4,4096,0,0,1,1
cluster8_local,32,0.25,0,4,4096,0,0,1,1
cluster8_local,64,0.25,0,4,4096,0,0,1,1
cluster8_local,96,0.25,0,4,4096,0,0,1,1
cluster8_local,128,0.25,0,4,4096,0,0,1,1
cluster8_local,144,0.25,0,4,4096,0,0,1,1
cluster8_local,160,0.25,0,4,4096,0,0,1,1
cluster8_local,192,0.25,0,4,4096,0,0,1,1
cluster8_local,224,0.25,0,4,4096,0,0,1,1
cluster8_local,240,0.25,0,4,4096,0,0,1,1
cluster8_local,248,0.25,0,4,4096,0,0,1,1
cluster8_local,256,0.25,0,4,4096,0,0,1,1
cluster8_local,1,0.50,0,4,8192,0,0,1,1
cluster8_local,2,0.50,0,4,8192,0,0,1,1
cluster8_local,4,0.50,0,4,8192,0,0,1,1
cluster8_local,8,0.50,0,4,8192,0,0,1,1
cluster8_local,16,0.50,0,4,8192,0,0,1,1
cluster8_local,32,0.50,0,4,8192,0,0,1,1
cluster8_local,64,0.50,0,4,8192,0,0,1,1
cluster8_local,96,0.50,0,4,8192,0,0,1,1
cluster8_local,128,0.50,0,4,8192,0,0,1,1
cluster8_local,144,0.50,0,4,8192,0,0,1,1
cluster8_local,160,0.50,0,4,8192,0,0,1,1
cluster8_local,192,0.50,0,4,8192,0,0,1,1
cluster8_local,224,0.50,0,4,8192,0,0,1,1
cluster8_local,240,0.50,0,4,8192,0,0,1,1
cluster8_local,248,0.50,0,4,8192,0,0,1,1
cluster8_local,256,0.50,0,4,8192,0,0,1,1
cluster8_local,1,0.75,0,4,12288,3567,0.290283203125,1,1
cluster8_local,2,0.75,0,4,12288,0,0,2,2
cluster8_local,4,0.75,0,4,12288,0,0,2,2
cluster8_local,8,0.75,0,4,12288,0,0,2,2
cluster8_local,16,0.75,0,4,12288,0,0,2,2
cluster8_local,32,0.75,0,4,12288,0,0,2,2
cluster8_local,64,0.75,0,4,12288,0,0,2,2
cluster8_local,96,0.75,0,4,12288,0,0,2,2
cluster8_local,128,0.75,0,4,12288,0,0,2,2
cluster8_local,144,0.75,0,4,12288,0,0,2,2
cluster8_local,160,0.75,0,4,12288,0,0,2,2
cluster8_local,192,0.75,0,4,12288,0,0,2,2
cluster8_local,224,0.75,0,4,12288,0,0,2,2
cluster8_local,240,0.75,0,4,12288,0,0,2,2
cluster8_local,248,0.75,0,4,12288,0,0,2,2
cluster8_local,256,0.75,0,4,12288,0,0,2,2
cluster8_local,1,1.00,0,4,16384,7145,0.436096191406,1,1
cluster8_local,2,1.00,0,4,16384,0,0,2,2
cluster8_local,4,1.00,0,4,16384,0,0,2,2
cluster8_local,8,1.00,0,4,16384,0,0,2,2
cluster8_local,16,1.00,0,4,16384,0,0,2,2
cluster8_local,32,1.00,0,4,16384,0,0,2,2
cluster8_local,64,1.00,0,4,16384,0,0,2,2
cluster8_local,96,1.00,0,4,16384,0,0,2,2
cluster8_local,128,1.00,0,4,16384,0,0,2,2
cluster8_local,144,1.00,0,4,16384,0,0,2,2
cluster8_local,160,1.00,0,4,16384,0,0,2,2
cluster8_local,192,1.00,0,4,16384,0,0,2,2
cluster8_local,224,1.00,0,4,16384,0,0,2,2
cluster8_local,240,1.00,0,4,16384,0,0,2,2
cluster8_local,248,1.00,0,4,16384,0,0,2,2
cluster8_local,256,1.00,0,4,16384,0,0,2,2
cluster8_local,1,0.10,64,4,1636,74,0.0452322738386,1,0
cluster8_local,2,0.10,64,4,1636,48,0.0293398533007,2,0
cluster8_local,4,0.10,64,4,1636,11,0.00672371638142,4,0
cluster8_local,8,0.10,64,4,1636,0,0,6,0
cluster8_local,16,0.10,64,4,1636,0,0,6,0
cluster8_local,32,0.10,64,4,1636,0,0,6,0
cluster8_local,64,0.10,64,4,1636,0,0,6,0
cluster8_local,96,0.10,64,4,1636,0,0,6,0
cluster8_local,128,0.10,64,4,1636,0,0,6,0
cluster8_local,144,0.10,64,4,1636,0,0,6,0
cluster8_local,160,0.10,64,4,1636,0,0,6,0
cluster8_local,192,0.10,64,4,1636,0,0,6,0
cluster8_local,224,0.10,64,4,1636,0,0,6,0
cluster8_local,240,0.10,64,4,1636,0,0,6,0
cluster8_local,248,0.10,64,4,1636,0,0,6,0
cluster8_local,256,0.10,64,4,1636,0,0,6,0
cluster8_local,1,0.25,64,4,4096,220,0.0537109375,1,1
cluster8_local,2,0.25,64,4,4096,173,0.042236328125,2,1
cluster8_local,4,0.25,64,4,4096,93,0.022705078125,4,1
cluster8_local,8,0.25,64,4,4096,0,0,8,1
cluster8_local,16,0.25,64,4,4096,0,0,8,1
cluster8_local,32,0.25,64,4,4096,0,0,8,1
cluster8_local,64,0.25,64,4,4096,0,0,8,1
cluster8_local,96,0.25,64,4,4096,0,0,8,1
cluster8_local,128,0.25,64,4,4096,0,0,8,1
cluster8_local,144,0.25,64,4,4096,0,0,8,1
cluster8_local,160,0.25,64,4,4096,0,0,8,1
cluster8_local,192,0.25,64,4,4096,0,0,8,1
cluster8_local,224,0.25,64,4,4096,0,0,8,1
cluster8_local,240,0.25,64,4,4096,0,0,8,1
cluster8_local,248,0.25,64,4,4096,0,0,8,1
cluster8_local,256,0.25,64,4,4096,0,0,8,1
cluster8_local,1,0.50,64,4,8192,460,0.05615234375,1,1
cluster8_local,2,0.50,64,4,8192,373,0.0455322265625,2,1
cluster8_local,4,0.50,64,4,8192,229,0.0279541015625,4,1
cluster8_local,8,0.50,64,4,8192,0,0,8,1
cluster8_local,16,0.50,64,4,8192,0,0,8,1
cluster8_local,32,0.50,64,4,8192,0,0,8,1
cluster8_local,64,0.50,64,4,8192,0,0,8,1
cluster8_local,96,0.50,64,4,8192,0,0,8,1
cluster8_local,128,0.50,64,4,8192,0,0,8,1
cluster8_local,144,0.50,64,4,8192,0,0,8,1
cluster8_local,160,0.50,64,4,8192,0,0,8,1
cluster8_local,192,0.50,64,4,8192,0,0,8,1
cluster8_local,224,0.50,64,4,8192,0,0,8,1
cluster8_local,240,0.50,64,4,8192,0,0,8,1
cluster8_local,248,0.50,64,4,8192,0,0,8,1
cluster8_local,256,0.50,64,4,8192,0,0,8,1
cluster8_local,1,0.75,64,4,12288,4007,0.326090494792,1,1
cluster8_local,2,0.75,64,4,12288,571,0.0464680989583,2,2
cluster8_local,4,0.75,64,4,12288,341,0.0277506510417,4,2
cluster8_local,8,0.75,64,4,12288,0,0,8,2
cluster8_local,16,0.75,64,4,12288,0,0,8,2
cluster8_local,32,0.75,64,4,12288,0,0,8,2
cluster8_local,64,0.75,64,4,12288,0,0,8,2
cluster8_local,96,0.75,64,4,12288,0,0,8,2
cluster8_local,128,0.75,64,4,12288,0,0,8,2
